fold,epoch,lr,train_loss,train_bce,train_huber,train_grad_norm,train_acc_h1,train_acc_h5,train_acc_h20,train_mean_acc,val_loss,val_bce,val_huber,val_grad_norm,val_acc_h1,val_acc_h5,val_acc_h20,val_mean_acc,gap
3,11,0.000299980179223908,0.31277188181583515,0.6187835674861382,0.006760197964593254,0.2681381909057425,0.6297391801338478,0.6172314830895128,0.6259071517166833,0.6242926049800146,0.3587461921233165,0.7103160861172254,0.00717630152460895,0.0,0.49716208780868143,0.512169759484786,0.5150291482104531,0.5081203318346401,-0.045974310307481336
3,12,0.00029992072231443425,0.3067547886682849,0.6068096260719111,0.006699954399270157,0.2927018379049348,0.6384863211897206,0.6300566832126655,0.6342062148554571,0.6342497397526144,0.3666213505630252,0.7260326516779163,0.007210044308176524,0.0,0.5003231484678727,0.5136666305457489,0.5182516423961784,0.5107471404699333,-0.05986656189474032
3,13,0.00029982164552650413,0.3008461547602574,0.5950392760666721,0.006653036424440557,0.3040031601716145,0.6475262249925454,0.6383571209285059,0.6457009258235029,0.6438614239148515,0.3683845717695695,0.729557631890985,0.007211510705042489,0.0,0.513489323326304,0.5138848929465571,0.5093428349193139,0.5122390170640584,-0.06753841700931212
3,14,0.0002996829759467223,0.29646353680512,0.5863265355525933,0.006600536815500979,0.3220458306335463,0.649266306696267,0.6464252727372306,0.6540178571428571,0.6499031455254515,0.36887637007085583,0.7305327925500991,0.007219948186951724,0.0,0.5016956548147564,0.5148533394065085,0.5129199427894399,0.5098229790035682,-0.07241283326573583
3,15,0.0002995047514859671,0.291649892412383,0.5767160921261228,0.006583694399568468,0.3317561226305116,0.6586567007849369,0.6549813621149861,0.6645751781945158,0.6594044136981463,0.36699335597738436,0.7267663456216643,0.007220361759013767,0.0,0.5126572289044344,0.5111858301524874,0.5179055189784569,0.5139161926784596,-0.07534346356500138
3,16,0.00029928702086902664,0.2860695597867073,0.5656023279493079,0.0065367946130558486,0.3482821158000401,0.6690133488530596,0.665567547082901,0.6734212811650901,0.6693340590336835,0.3579380998883066,0.7087041343314738,0.007172063871322176,0.0,0.507390459127064,0.5177501877651939,0.518679676553871,0.514606774482043,-0.07186854010159932
3,17,0.0002990298436212775,0.2827107159081351,0.5589300417547742,0.006491386958998926,0.3614937534620022,0.6740164276707936,0.6696620997536946,0.6767488784097099,0.6734758019447327,0.35715127783485606,0.7071329740029347,0.0071695831698613075,0.0,0.5181577447094495,0.5165140327019028,0.5120299111438703,0.5155672295184076,-0.07444056192672094
3,18,0.00029873329005241137,0.2774608744482689,0.5484393989217693,0.006482350416343861,0.37530859959830204,0.6817120975755119,0.6753840274705089,0.6823017460665679,0.6797992903708628,0.3782952465588533,0.7493437641783606,0.007246728167173606,0.0,0.5100775353516205,0.5167083212091953,0.5154247178307062,0.5140701914638407,-0.10083437211058444
3,19,0.0002983974412372129,0.2743357947380672,0.5422455498150417,0.00642603880432182,0.3834143250520006,0.6859935784868418,0.6831470465131582,0.6866052185960592,0.6852486145320197,0.3671834634829171,0.7271590723267084,0.007207845001705462,0.0,0.5196700986427597,0.5181252797947654,0.5160555315168598,0.5179503033181283,-0.0928476687448499
3,20,0.0002980223889933947,0.27044343452882297,0.5345009019222166,0.006385967992200273,0.3818068084458412,0.6905540772553148,0.6884841221600331,0.6931339615377886,0.6907240536510454,0.36576145925099335,0.7243235843091071,0.007199339574509406,0.0,0.5088483728939974,0.516554987883266,0.5109880453423609,0.5121304687065414,-0.09531802472217038
3,21,0.0002976082358564954,0.26691961292122385,0.5274615339898123,0.006377690299666427,0.3929326300844183,0.6955860199893049,0.6925264448661522,0.7001588889237108,0.6960904512597227,0.36672176213204105,0.7262197091609617,0.007223816340954243,0.0,0.5209556999085825,0.5167697547357294,0.5211025404779217,0.5196093317074112,-0.0998021492108172
